sale_date,branch_id,product_id,quantity_sold,price,promo,weekday,month,revenue,cost_price,total_cost,profit,lag_1,lag_7,is_weekend
2023-04-24,store_1,item_7,15,65.21,0,0,4,978.15,45.65,684.75,293.4,24,22,0
2023-04-25,store_1,item_7,32,52.17,1,1,4,1669.44,36.52,1168.64,500.8,15,21,0
2023-04-27,store_1,item_7,21,65.21,0,3,4,1369.41,45.65,958.65,410.76,32,23,0
2023-04-28,store_1,item_7,20,65.21,0,4,4,1304.2,45.65,913.0,391.2,21,24,0
2023-04-29,store_1,item_7,16,65.21,0,5,4,1043.36,45.65,730.4,312.96,20,23,1
2023-04-30,store_1,item_7,28,52.17,1,6,4,1460.76,36.52,1022.56,438.2,16,16,1
2023-05-02,store_1,item_7,26,65.21,0,1,5,1695.46,45.65,1186.9,508.56,28,24,0
2023-05-03,store_1,item_7,26,65.21,0,2,5,1695.46,45.65,1186.9,508.56,26,15,0
2023-05-04,store_1,item_7,27,52.17,1,3,5,1408.59,36.52,986.04,422.55,26,32,0
2023-05-05,store_1,item_7,19,65.21,0,4,5,1238.99,45.65,867.35,371.64,27,21,0
2023-05-07,store_1,item_7,14,65.21,0,6,5,912.94,45.65,639.1,273.84,19,20,1
2023-05-08,store_1,item_7,13,65.21,0,0,5,847.73,45.65,593.45,254.28,14,16,0
2023-05-09,store_1,item_7,19,65.21,0,1,5,1238.99,45.65,867.35,371.64,13,28,0
2023-05-10,store_1,item_7,25,65.21,0,2,5,1630.25,45.65,1141.25,489.0,19,26,0
2023-05-12,store_1,item_7,16,65.21,0,4,5,1043.36,45.65,730.4,312.96,25,26,0
2023-05-13,store_1,item_7,17,65.21,0,5,5,1108.57,45.65,776.05,332.52,16,27,1
2023-05-14,store_1,item_7,18,65.21,0,6,5,1173.78,45.65,821.7,352.08,17,19,1
2023-05-15,store_1,item_7,19,65.21,0,0,5,1238.99,45.65,867.35,371.64,18,14,0
2023-05-17,store_1,item_7,65,65.21,0,2,5,4238.65,45.65,2967.25,1271.4,19,13,0
2023-05-18,store_1,item_7,45,65.21,0,3,5,2934.45,45.65,2054.25,880.2,65,19,0
2023-05-19,store_1,item_7,19,65.21,0,4,5,1238.99,45.65,867.35,371.64,45,25,0
2023-05-20,store_1,item_7,17,65.21,0,5,5,1108.57,45.65,776.05,332.52,19,16,1
2023-05-22,store_1,item_7,17,65.21,0,0,5,1108.57,45.65,776.05,332.52,17,17,0
2023-05-23,store_1,item_7,15,65.21,0,1,5,978.15,45.65,684.75,293.4,17,18,0
2023-05-24,store_1,item_7,24,65.21,0,2,5,1565.04,45.65,1095.6,469.44,15,19,0
2023-05-25,store_1,item_7,19,65.21,0,3,5,1238.99,45.65,867.35,371.64,24,65,0
2023-05-27,store_1,item_7,10,65.21,0,5,5,652.1,45.65,456.5,195.6,19,45,1
2023-05-28,store_1,item_7,19,65.21,0,6,5,1238.99,45.65,867.35,371.64,10,19,1
2023-05-29,store_1,item_7,14,65.21,0,0,5,912.94,45.65,639.1,273.84,19,17,0
2023-05-30,store_1,item_7,23,65.21,0,1,5,1499.83,45.65,1049.95,449.88,14,17,0
2023-06-01,store_1,item_7,28,52.17,1,3,6,1460.76,36.52,1022.56,438.2,23,15,0
2023-06-02,store_1,item_7,15,65.21,0,4,6,978.15,45.65,684.75,293.4,28,24,0
2023-06-03,store_1,item_7,19,52.17,1,5,6,991.23,36.52,693.88,297.35,15,19,1
2023-06-04,store_1,item_7,18,65.21,0,6,6,1173.78,45.65,821.7,352.08,19,10,1
2023-06-06,store_1,item_7,16,65.21,0,1,6,1043.36,45.65,730.4,312.96,18,19,0
2023-06-07,store_1,item_7,19,65.21,0,2,6,1238.99,45.65,867.35,371.64,16,14,0
2023-06-08,store_1,item_7,19,65.21,0,3,6,1238.99,45.65,867.35,371.64,19,23,0
2023-06-09,store_1,item_7,18,65.21,0,4,6,1173.78,45.65,821.7,352.08,19,28,0
2023-06-11,store_1,item_7,13,65.21,0,6,6,847.73,45.65,593.45,254.28,18,15,1
2023-06-12,store_1,item_7,17,65.21,0,0,6,1108.57,45.65,776.05,332.52,13,19,0
2023-06-13,store_1,item_7,22,65.21,0,1,6,1434.62,45.65,1004.3,430.32,17,18,0
2023-06-14,store_1,item_7,16,65.21,0,2,6,1043.36,45.65,730.4,312.96,22,16,0
2023-06-16,store_1,item_7,14,65.21,0,4,6,912.94,45.65,639.1,273.84,16,19,0
2023-06-17,store_1,item_7,22,65.21,0,5,6,1434.62,45.65,1004.3,430.32,14,19,1
2023-06-18,store_1,item_7,20,65.21,0,6,6,1304.2,45.65,913.0,391.2,22,18,1
2023-06-19,store_1,item_7,16,65.21,0,0,6,1043.36,45.65,730.4,312.96,20,13,0
2023-06-21,store_1,item_7,21,65.21,0,2,6,1369.41,45.65,958.65,410.76,16,17,0
2023-06-22,store_1,item_7,14,65.21,0,3,6,912.94,45.65,639.1,273.84,21,22,0
2023-06-23,store_1,item_7,9,65.21,0,4,6,586.89,45.65,410.85,176.04,14,16,0
2023-06-24,store_1,item_7,15,65.21,0,5,6,978.15,45.65,684.75,293.4,9,14,1
2023-06-26,store_1,item_7,11,65.21,0,0,6,717.31,45.65,502.15,215.16,15,22,0
2023-06-27,store_1,item_7,30,52.17,1,1,6,1565.1,36.52,1095.6,469.5,11,20,0
2023-06-28,store_1,item_7,16,65.21,0,2,6,1043.36,45.65,730.4,312.96,30,16,0
2023-06-29,store_1,item_7,23,52.17,1,3,6,1199.91,36.52,839.96,359.95,16,21,0
2023-07-01,store_1,item_7,7,65.21,0,5,7,456.47,45.65,319.55,136.92,23,14,1
2023-07-02,store_1,item_7,9,65.21,0,6,7,586.89,45.65,410.85,176.04,7,9,1
2023-07-03,store_1,item_7,14,65.21,0,0,7,912.94,45.65,639.1,273.84,9,15,0
2023-07-04,store_1,item_7,17,65.21,0,1,7,1108.57,45.65,776.05,332.52,14,11,0
2023-07-06,store_1,item_7,13,65.21,0,3,7,847.73,45.65,593.45,254.28,17,30,0
2023-07-07,store_1,item_7,18,65.21,0,4,7,1173.78,45.65,821.7,352.08,13,16,0
2023-07-08,store_1,item_7,13,65.21,0,5,7,847.73,45.65,593.45,254.28,18,23,1
2023-07-09,store_1,item_7,14,65.21,0,6,7,912.94,45.65,639.1,273.84,13,7,1
2023-07-11,store_1,item_7,18,65.21,0,1,7,1173.78,45.65,821.7,352.08,14,9,0
2023-07-12,store_1,item_7,20,65.21,0,2,7,1304.2,45.65,913.0,391.2,18,14,0
2023-07-13,store_1,item_7,13,65.21,0,3,7,847.73,45.65,593.45,254.28,20,17,0
2023-07-14,store_1,item_7,14,65.21,0,4,7,912.94,45.65,639.1,273.84,13,13,0
2023-07-16,store_1,item_7,17,65.21,0,6,7,1108.57,45.65,776.05,332.52,14,18,1
2023-07-17,store_1,item_7,20,65.21,0,0,7,1304.2,45.65,913.0,391.2,17,13,0
2023-07-18,store_1,item_7,16,65.21,0,1,7,1043.36,45.65,730.4,312.96,20,14,0
2023-07-19,store_1,item_7,20,65.21,0,2,7,1304.2,45.65,913.0,391.2,16,18,0
2023-07-21,store_1,item_7,17,65.21,0,4,7,1108.57,45.65,776.05,332.52,20,20,0
2023-07-22,store_1,item_7,9,65.21,0,5,7,586.89,45.65,410.85,176.04,17,13,1
2023-07-23,store_1,item_7,11,65.21,0,6,7,717.31,45.65,502.15,215.16,9,14,1
2023-07-24,store_1,item_7,39,65.21,0,0,7,2543.19,45.65,1780.35,762.84,11,17,0
2023-07-26,store_1,item_7,17,65.21,0,2,7,1108.57,45.65,776.05,332.52,39,20,0
2023-07-27,store_1,item_7,19,65.21,0,3,7,1238.99,45.65,867.35,371.64,17,16,0
2023-07-28,store_1,item_7,11,65.21,0,4,7,717.31,45.65,502.15,215.16,19,20,0
2023-07-29,store_1,item_7,7,65.21,0,5,7,456.47,45.65,319.55,136.92,11,17,1
2023-07-31,store_1,item_7,21,52.17,1,0,7,1095.57,36.52,766.92,328.65,7,9,0
2023-08-01,store_1,item_7,28,52.17,1,1,8,1460.76,36.52,1022.56,438.2,21,11,0
2023-08-02,store_1,item_7,18,65.21,0,2,8,1173.78,45.65,821.7,352.08,28,39,0
2023-08-03,store_1,item_7,10,65.21,0,3,8,652.1,45.65,456.5,195.6,18,17,0
2023-08-05,store_1,item_7,7,65.21,0,5,8,456.47,45.65,319.55,136.92,10,19,1
2023-08-06,store_1,item_7,11,65.21,0,6,8,717.31,45.65,502.15,215.16,7,11,1
2023-08-07,store_1,item_7,12,65.21,0,0,8,782.52,45.65,547.8,234.72,11,7,0
2023-08-08,store_1,item_7,17,52.17,1,1,8,886.89,36.52,620.84,266.05,12,21,0
2023-08-10,store_1,item_7,20,65.21,0,3,8,1304.2,45.65,913.0,391.2,17,28,0
2023-08-11,store_1,item_7,12,65.21,0,4,8,782.52,45.65,547.8,234.72,20,18,0
2023-08-12,store_1,item_7,9,65.21,0,5,8,586.89,45.65,410.85,176.04,12,10,1
2023-08-13,store_1,item_7,16,65.21,0,6,8,1043.36,45.65,730.4,312.96,9,7,1
2023-08-15,store_1,item_7,14,65.21,0,1,8,912.94,45.65,639.1,273.84,16,11,0
2023-08-16,store_1,item_7,17,65.21,0,2,8,1108.57,45.65,776.05,332.52,14,12,0
2023-08-17,store_1,item_7,12,65.21,0,3,8,782.52,45.65,547.8,234.72,17,17,0
2023-08-18,store_1,item_7,9,65.21,0,4,8,586.89,45.65,410.85,176.04,12,20,0
2023-08-20,store_1,item_7,7,65.21,0,6,8,456.47,45.65,319.55,136.92,9,12,1
2023-08-21,store_1,item_7,9,65.21,0,0,8,586.89,45.65,410.85,176.04,7,9,0
2023-08-22,store_1,item_7,14,65.21,0,1,8,912.94,45.65,639.1,273.84,9,16,0
2023-08-23,store_1,item_7,12,65.21,0,2,8,782.52,45.65,547.8,234.72,14,14,0
2023-08-25,store_1,item_7,7,65.21,0,4,8,456.47,45.65,319.55,136.92,12,17,0
2023-08-26,store_1,item_7,18,52.17,1,5,8,939.06,36.52,657.36,281.7,7,12,1
2023-08-27,store_1,item_7,10,65.21,0,6,8,652.1,45.65,456.5,195.6,18,9,1
2023-08-28,store_1,item_7,14,65.21,0,0,8,912.94,45.65,639.1,273.84,10,7,0
2023-08-30,store_1,item_7,7,65.21,0,2,8,456.47,45.65,319.55,136.92,14,9,0
2023-08-31,store_1,item_7,12,65.21,0,3,8,782.52,45.65,547.8,234.72,7,14,0
2023-09-01,store_1,item_7,10,65.21,0,4,9,652.1,45.65,456.5,195.6,12,12,0
2023-09-02,store_1,item_7,6,65.21,0,5,9,391.26,45.65,273.9,117.36,10,7,1
2023-09-04,store_1,item_7,16,65.21,0,0,9,1043.36,45.65,730.4,312.96,6,18,0
2023-09-05,store_1,item_7,5,65.21,0,1,9,326.05,45.65,228.25,97.8,16,10,0
2023-09-06,store_1,item_7,12,65.21,0,2,9,782.52,45.65,547.8,234.72,5,14,0
2023-09-07,store_1,item_7,14,52.17,1,3,9,730.38,36.52,511.28,219.1,12,7,0
2023-09-09,store_1,item_7,12,52.17,1,5,9,626.04,36.52,438.24,187.8,14,12,1
2023-09-10,store_1,item_7,8,65.21,0,6,9,521.68,45.65,365.2,156.48,12,10,1
2023-09-11,store_1,item_7,13,65.21,0,0,9,847.73,45.65,593.45,254.28,8,6,0
2023-09-12,store_1,item_7,18,65.21,0,1,9,1173.78,45.65,821.7,352.08,13,16,0
2023-09-14,store_1,item_7,10,65.21,0,3,9,652.1,45.65,456.5,195.6,18,5,0
2023-09-15,store_1,item_7,5,65.21,0,4,9,326.05,45.65,228.25,97.8,10,12,0
2023-09-16,store_1,item_7,10,65.21,0,5,9,652.1,45.65,456.5,195.6,5,14,1
2023-09-17,store_1,item_7,14,65.21,0,6,9,912.94,45.65,639.1,273.84,10,12,1
2023-09-19,store_1,item_7,17,65.21,0,1,9,1108.57,45.65,776.05,332.52,14,8,0
2023-09-20,store_1,item_7,12,65.21,0,2,9,782.52,45.65,547.8,234.72,17,13,0
2023-09-21,store_1,item_7,16,52.17,1,3,9,834.72,36.52,584.32,250.4,12,18,0
2023-09-22,store_1,item_7,10,65.21,0,4,9,652.1,45.65,456.5,195.6,16,10,0
2023-09-24,store_1,item_7,11,65.21,0,6,9,717.31,45.65,502.15,215.16,10,5,1
2023-09-25,store_1,item_7,14,65.21,0,0,9,912.94,45.65,639.1,273.84,11,10,0
2023-09-26,store_1,item_7,16,65.21,0,1,9,1043.36,45.65,730.4,312.96,14,14,0
2023-09-27,store_1,item_7,14,65.21,0,2,9,912.94,45.65,639.1,273.84,16,17,0
2023-09-29,store_1,item_7,12,65.21,0,4,9,782.52,45.65,547.8,234.72,14,12,0
2023-09-30,store_1,item_7,3,65.21,0,5,9,195.63,45.65,136.95,58.68,12,16,1
2023-10-01,store_1,item_7,10,65.21,0,6,10,652.1,45.65,456.5,195.6,3,10,1
2023-10-02,store_1,item_7,21,65.21,0,0,10,1369.41,45.65,958.65,410.76,10,11,0
2023-10-04,store_1,item_7,13,65.21,0,2,10,847.73,45.65,593.45,254.28,21,14,0
2023-10-05,store_1,item_7,13,65.21,0,3,10,847.73,45.65,593.45,254.28,13,16,0
2023-10-06,store_1,item_7,8,65.21,0,4,10,521.68,45.65,365.2,156.48,13,14,0
2023-10-07,store_1,item_7,12,65.21,0,5,10,782.52,45.65,547.8,234.72,8,12,1
2023-10-09,store_1,item_7,11,65.21,0,0,10,717.31,45.65,502.15,215.16,12,3,0
2023-10-10,store_1,item_7,10,65.21,0,1,10,652.1,45.65,456.5,195.6,11,10,0
2023-10-11,store_1,item_7,15,65.21,0,2,10,978.15,45.65,684.75,293.4,10,21,0
2023-10-12,store_1,item_7,12,65.21,0,3,10,782.52,45.65,547.8,234.72,15,13,0
2023-10-14,store_1,item_7,9,65.21,0,5,10,586.89,45.65,410.85,176.04,12,13,1
2023-10-15,store_1,item_7,11,65.21,0,6,10,717.31,45.65,502.15,215.16,9,8,1
2023-10-16,store_1,item_7,18,52.17,1,0,10,939.06,36.52,657.36,281.7,11,12,0
2023-10-17,store_1,item_7,14,65.21,0,1,10,912.94,45.65,639.1,273.84,18,11,0
2023-10-19,store_1,item_7,15,65.21,0,3,10,978.15,45.65,684.75,293.4,14,10,0
2023-10-20,store_1,item_7,14,65.21,0,4,10,912.94,45.65,639.1,273.84,15,15,0
2023-10-21,store_1,item_7,11,65.21,0,5,10,717.31,45.65,502.15,215.16,14,12,1
2023-10-22,store_1,item_7,8,65.21,0,6,10,521.68,45.65,365.2,156.48,11,9,1
2023-10-24,store_1,item_7,11,65.21,0,1,10,717.31,45.65,502.15,215.16,8,11,0
2023-10-25,store_1,item_7,26,52.17,1,2,10,1356.42,36.52,949.52,406.9,11,18,0
2023-10-26,store_1,item_7,19,52.17,1,3,10,991.23,36.52,693.88,297.35,26,14,0
2023-10-27,store_1,item_7,17,65.21,0,4,10,1108.57,45.65,776.05,332.52,19,15,0
2023-10-29,store_1,item_7,9,65.21,0,6,10,586.89,45.65,410.85,176.04,17,14,1
2023-10-30,store_1,item_7,11,65.21,0,0,10,717.31,45.65,502.15,215.16,9,11,0
2023-10-31,store_1,item_7,13,65.21,0,1,10,847.73,45.65,593.45,254.28,11,8,0
2023-11-01,store_1,item_7,11,65.21,0,2,11,717.31,45.65,502.15,215.16,13,11,0
2023-11-03,store_1,item_7,17,52.17,1,4,11,886.89,36.52,620.84,266.05,11,26,0
2023-11-04,store_1,item_7,13,65.21,0,5,11,847.73,45.65,593.45,254.28,17,19,1
2023-11-05,store_1,item_7,17,65.21,0,6,11,1108.57,45.65,776.05,332.52,13,17,1
2023-11-06,store_1,item_7,10,65.21,0,0,11,652.1,45.65,456.5,195.6,17,9,0
2023-11-08,store_1,item_7,12,65.21,0,2,11,782.52,45.65,547.8,234.72,10,11,0
2023-11-09,store_1,item_7,16,65.21,0,3,11,1043.36,45.65,730.4,312.96,12,13,0
2023-11-10,store_1,item_7,19,52.17,1,4,11,991.23,36.52,693.88,297.35,16,11,0
2023-11-11,store_1,item_7,7,65.21,0,5,11,456.47,45.65,319.55,136.92,19,17,1
2023-11-13,store_1,item_7,15,65.21,0,0,11,978.15,45.65,684.75,293.4,7,13,0
2023-11-14,store_1,item_7,15,65.21,0,1,11,978.15,45.65,684.75,293.4,15,17,0
2023-11-15,store_1,item_7,17,65.21,0,2,11,1108.57,45.65,776.05,332.52,15,10,0
2023-11-16,store_1,item_7,11,65.21,0,3,11,717.31,45.65,502.15,215.16,17,12,0
2023-11-18,store_1,item_7,7,65.21,0,5,11,456.47,45.65,319.55,136.92,11,16,1
2023-11-19,store_1,item_7,13,65.21,0,6,11,847.73,45.65,593.45,254.28,7,19,1
2023-11-20,store_1,item_7,19,65.21,0,0,11,1238.99,45.65,867.35,371.64,13,7,0
2023-11-21,store_1,item_7,21,52.17,1,1,11,1095.57,36.52,766.92,328.65,19,15,0
2023-11-23,store_1,item_7,16,65.21,0,3,11,1043.36,45.65,730.4,312.96,21,15,0
2023-11-24,store_1,item_7,7,65.21,0,4,11,456.47,45.65,319.55,136.92,16,17,0
2023-11-25,store_1,item_7,11,65.21,0,5,11,717.31,45.65,502.15,215.16,7,11,1
2023-11-26,store_1,item_7,13,65.21,0,6,11,847.73,45.65,593.45,254.28,11,7,1
2023-11-28,store_1,item_7,17,65.21,0,1,11,1108.57,45.65,776.05,332.52,13,13,0
2023-11-29,store_1,item_7,19,65.21,0,2,11,1238.99,45.65,867.35,371.64,17,19,0
2023-11-30,store_1,item_7,16,65.21,0,3,11,1043.36,45.65,730.4,312.96,19,21,0
2023-12-01,store_1,item_7,12,65.21,0,4,12,782.52,45.65,547.8,234.72,16,16,0
2023-12-03,store_1,item_7,11,65.21,0,6,12,717.31,45.65,502.15,215.16,12,7,1
2023-12-04,store_1,item_7,10,65.21,0,0,12,652.1,45.65,456.5,195.6,11,11,0
2023-12-05,store_1,item_7,14,65.21,0,1,12,912.94,45.65,639.1,273.84,10,13,0
2023-12-06,store_1,item_7,15,65.21,0,2,12,978.15,45.65,684.75,293.4,14,17,0
2023-12-08,store_1,item_7,11,65.21,0,4,12,717.31,45.65,502.15,215.16,15,19,0
2023-12-09,store_1,item_7,9,65.21,0,5,12,586.89,45.65,410.85,176.04,11,16,1
2023-12-10,store_1,item_7,14,65.21,0,6,12,912.94,45.65,639.1,273.84,9,12,1
2023-12-11,store_1,item_7,15,65.21,0,0,12,978.15,45.65,684.75,293.4,14,11,0
2023-12-13,store_1,item_7,18,65.21,0,2,12,1173.78,45.65,821.7,352.08,15,10,0
2023-12-14,store_1,item_7,14,65.21,0,3,12,912.94,45.65,639.1,273.84,18,14,0
2023-12-15,store_1,item_7,13,65.21,0,4,12,847.73,45.65,593.45,254.28,14,15,0
2023-12-16,store_1,item_7,20,52.17,1,5,12,1043.4,36.52,730.4,313.0,13,11,1
2023-12-18,store_1,item_7,11,65.21,0,0,12,717.31,45.65,502.15,215.16,20,9,0
2023-12-19,store_1,item_7,16,65.21,0,1,12,1043.36,45.65,730.4,312.96,11,14,0
2023-12-20,store_1,item_7,14,65.21,0,2,12,912.94,45.65,639.1,273.84,16,15,0
2023-12-21,store_1,item_7,15,65.21,0,3,12,978.15,45.65,684.75,293.4,14,18,0
2023-12-23,store_1,item_7,5,65.21,0,5,12,326.05,45.65,228.25,97.8,15,14,1
2023-12-24,store_1,item_7,14,65.21,0,6,12,912.94,45.65,639.1,273.84,5,13,1
2023-12-25,store_1,item_7,15,65.21,0,0,12,978.15,45.65,684.75,293.4,14,20,0
2023-12-26,store_1,item_7,21,65.21,0,1,12,1369.41,45.65,958.65,410.76,15,11,0
2023-12-28,store_1,item_7,19,65.21,0,3,12,1238.99,45.65,867.35,371.64,21,16,0
2023-12-29,store_1,item_7,18,65.21,0,4,12,1173.78,45.65,821.7,352.08,19,14,0
2023-12-30,store_1,item_7,12,65.21,0,5,12,782.52,45.65,547.8,234.72,18,15,1
2023-12-31,store_1,item_7,13,65.21,0,6,12,847.73,45.65,593.45,254.28,12,5,1
2023-01-01,store_2,item_7,13,65.21,0,6,1,847.73,45.65,593.45,254.28,0,0,1
2023-01-06,store_2,item_7,13,65.21,0,4,1,847.73,45.65,593.45,254.28,13,0,0
2023-01-11,store_2,item_7,23,65.21,0,2,1,1499.83,45.65,1049.95,449.88,13,0,0
2023-01-16,store_2,item_7,16,65.21,0,0,1,1043.36,45.65,730.4,312.96,23,0,0
2023-01-21,store_2,item_7,12,65.21,0,5,1,782.52,45.65,547.8,234.72,16,0,1
2023-01-26,store_2,item_7,15,65.21,0,3,1,978.15,45.65,684.75,293.4,12,0,0
2023-01-31,store_2,item_7,18,65.21,0,1,1,1173.78,45.65,821.7,352.08,15,0,0
2023-02-05,store_2,item_7,11,65.21,0,6,2,717.31,45.65,502.15,215.16,18,13,1
2023-02-10,store_2,item_7,15,65.21,0,4,2,978.15,45.65,684.75,293.4,11,13,0
2023-02-15,store_2,item_7,17,65.21,0,2,2,1108.57,45.65,776.05,332.52,15,23,0
2023-02-20,store_2,item_7,16,65.21,0,0,2,1043.36,45.65,730.4,312.96,17,16,0
2023-02-25,store_2,item_7,12,65.21,0,5,2,782.52,45.65,547.8,234.72,16,12,1
2023-03-02,store_2,item_7,17,65.21,0,3,3,1108.57,45.65,776.05,332.52,12,15,0
2023-03-07,store_2,item_7,17,65.21,0,1,3,1108.57,45.65,776.05,332.52,17,18,0
2023-03-12,store_2,item_7,14,65.21,0,6,3,912.94,45.65,639.1,273.84,17,11,1
2023-03-17,store_2,item_7,17,65.21,0,4,3,1108.57,45.65,776.05,332.52,14,15,0
2023-03-22,store_2,item_7,22,65.21,0,2,3,1434.62,45.65,1004.3,430.32,17,17,0
2023-03-27,store_2,item_7,19,65.21,0,0,3,1238.99,45.65,867.35,371.64,22,16,0
2023-04-01,store_2,item_7,12,65.21,0,5,4,782.52,45.65,547.8,234.72,19,12,1
2023-04-06,store_2,item_7,27,52.17,1,3,4,1408.59,36.52,986.04,422.55,12,17,0
2023-04-11,store_2,item_7,21,65.21,0,1,4,1369.41,45.65,958.65,410.76,27,17,0
2023-04-16,store_2,item_7,11,65.21,0,6,4,717.31,45.65,502.15,215.16,21,14,1
2023-04-21,store_2,item_7,17,65.21,0,4,4,1108.57,45.65,776.05,332.52,11,17,0
2023-04-26,store_2,item_7,24,65.21,0,2,4,1565.04,45.65,1095.6,469.44,17,22,0
2023-05-01,store_2,item_7,15,65.21,0,0,5,978.15,45.65,684.75,293.4,24,19,0
2023-05-06,store_2,item_7,14,65.21,0,5,5,912.94,45.65,639.1,273.84,15,12,1
2023-05-11,store_2,item_7,21,65.21,0,3,5,1369.41,45.65,958.65,410.76,14,27,0
2023-05-16,store_2,item_7,17,65.21,0,1,5,1108.57,45.65,776.05,332.52,21,21,0
2023-05-21,store_2,item_7,10,65.21,0,6,5,652.1,45.65,456.5,195.6,17,11,1
2023-05-26,store_2,item_7,17,65.21,0,4,5,1108.57,45.65,776.05,332.52,10,17,0
2023-05-31,store_2,item_7,19,65.21,0,2,5,1238.99,45.65,867.35,371.64,17,24,0
2023-06-05,store_2,item_7,16,65.21,0,0,6,1043.36,45.65,730.4,312.96,19,15,0
2023-06-10,store_2,item_7,11,65.21,0,5,6,717.31,45.65,502.15,215.16,16,14,1
2023-06-15,store_2,item_7,26,52.17,1,3,6,1356.42,36.52,949.52,406.9,11,21,0
2023-06-20,store_2,item_7,19,65.21,0,1,6,1238.99,45.65,867.35,371.64,26,17,0
2023-06-25,store_2,item_7,16,52.17,1,6,6,834.72,36.52,584.32,250.4,19,10,1
2023-06-30,store_2,item_7,18,65.21,0,4,6,1173.78,45.65,821.7,352.08,16,17,0
2023-07-05,store_2,item_7,14,65.21,0,2,7,912.94,45.65,639.1,273.84,18,19,0
2023-07-10,store_2,item_7,13,65.21,0,0,7,847.73,45.65,593.45,254.28,14,16,0
2023-07-15,store_2,item_7,13,65.21,0,5,7,847.73,45.65,593.45,254.28,13,11,1
2023-07-20,store_2,item_7,6,65.21,0,3,7,391.26,45.65,273.9,117.36,13,26,0
2023-07-25,store_2,item_7,14,65.21,0,1,7,912.94,45.65,639.1,273.84,6,19,0
2023-07-30,store_2,item_7,16,65.21,0,6,7,1043.36,45.65,730.4,312.96,14,16,1
2023-08-04,store_2,item_7,13,65.21,0,4,8,847.73,45.65,593.45,254.28,16,18,0
2023-08-09,store_2,item_7,12,65.21,0,2,8,782.52,45.65,547.8,234.72,13,14,0
2023-08-14,store_2,item_7,10,65.21,0,0,8,652.1,45.65,456.5,195.6,12,13,0
2023-08-19,store_2,item_7,3,65.21,0,5,8,195.63,45.65,136.95,58.68,10,13,1
2023-08-24,store_2,item_7,17,65.21,0,3,8,1108.57,45.65,776.05,332.52,3,6,0
2023-08-29,store_2,item_7,15,65.21,0,1,8,978.15,45.65,684.75,293.4,17,14,0
2023-09-03,store_2,item_7,10,65.21,0,6,9,652.1,45.65,456.5,195.6,15,16,1
2023-09-08,store_2,item_7,9,65.21,0,4,9,586.89,45.65,410.85,176.04,10,13,0
2023-09-13,store_2,item_7,19,65.21,0,2,9,1238.99,45.65,867.35,371.64,9,12,0
2023-09-18,store_2,item_7,12,65.21,0,0,9,782.52,45.65,547.8,234.72,19,10,0
2023-09-23,store_2,item_7,7,65.21,0,5,9,456.47,45.65,319.55,136.92,12,3,1
2023-09-28,store_2,item_7,11,65.21,0,3,9,717.31,45.65,502.15,215.16,7,17,0
2023-10-03,store_2,item_7,12,65.21,0,1,10,782.52,45.65,547.8,234.72,11,15,0
2023-10-08,store_2,item_7,10,65.21,0,6,10,652.1,45.65,456.5,195.6,12,10,1
2023-10-13,store_2,item_7,7,65.21,0,4,10,456.47,45.65,319.55,136.92,10,9,0
2023-10-18,store_2,item_7,12,65.21,0,2,10,782.52,45.65,547.8,234.72,7,19,0
2023-10-23,store_2,item_7,7,65.21,0,0,10,456.47,45.65,319.55,136.92,12,12,0
2023-10-28,store_2,item_7,8,65.21,0,5,10,521.68,45.65,365.2,156.48,7,7,1
2023-11-02,store_2,item_7,8,65.21,0,3,11,521.68,45.65,365.2,156.48,8,11,0
2023-11-07,store_2,item_7,12,65.21,0,1,11,782.52,45.65,547.8,234.72,8,12,0
2023-11-12,store_2,item_7,6,65.21,0,6,11,391.26,45.65,273.9,117.36,12,10,1
2023-11-17,store_2,item_7,6,65.21,0,4,11,391.26,45.65,273.9,117.36,6,7,0
2023-11-22,store_2,item_7,50,65.21,0,2,11,3260.5,45.65,2282.5,978.0,6,12,0
2023-11-27,store_2,item_7,13,65.21,0,0,11,847.73,45.65,593.45,254.28,50,7,0
2023-12-02,store_2,item_7,9,65.21,0,5,12,586.89,45.65,410.85,176.04,13,8,1
2023-12-07,store_2,item_7,14,65.21,0,3,12,912.94,45.65,639.1,273.84,9,8,0
2023-12-12,store_2,item_7,14,65.21,0,1,12,912.94,45.65,639.1,273.84,14,12,0
2023-12-17,store_2,item_7,9,65.21,0,6,12,586.89,45.65,410.85,176.04,14,6,1
2023-12-22,store_2,item_7,12,65.21,0,4,12,782.52,45.65,547.8,234.72,9,6,0
2023-12-27,store_2,item_7,17,65.21,0,2,12,1108.57,45.65,776.05,332.52,12,50,0
2023-01-01,store_1,item_8,15,18.75,0,6,1,281.25,13.13,196.95,84.3,0,0,1
2023-01-02,store_1,item_8,18,18.75,0,0,1,337.5,13.13,236.34,101.16,15,0,0
2023-01-03,store_1,item_8,19,18.75,0,1,1,356.25,13.13,249.47,106.78,18,0,0
2023-01-05,store_1,item_8,30,15.0,1,3,1,450.0,10.5,315.0,135.0,19,0,0
2023-01-06,store_1,item_8,16,18.75,0,4,1,300.0,13.13,210.08,89.92,30,0,0
2023-01-07,store_1,item_8,15,18.75,0,5,1,281.25,13.13,196.95,84.3,16,0,1
